ID,RA,DEC,HEALPixels
31836,172.23423663,58.94990000,6098
31837,174.82416469,58.94990000,6097
31838,177.41409274,58.94990000,6014
31839,180.00402080,58.94990000,6013 11198
31840,182.59394886,58.94990000,11197
31841,185.18387692,58.94990000,11234
31842,187.77380497,58.94990000,11233
31843,190.36373303,58.94990000,11214
31844,192.95366109,58.94990000,11213 11218
31845,195.54358915,58.94990000,11217
31846,198.13351720,58.94990000,11134
31847,200.72344526,58.94990000,11133
31848,203.31337332,58.94990000,11810
31849,205.90330138,58.94990000,11790 11809
31850,208.49322943,58.94990000,11789
31851,211.08315749,58.94990000,11794
31852,213.67308555,58.94990000,11793
31853,216.26301361,58.94990000,11453 11454
31854,218.85294167,58.94990000,11490
31855,221.44286972,58.94990000,11489
31856,224.03279778,58.94990000,11470
31857,226.62272584,58.94990000,11469
31858,229.21265390,58.94990000,11473 11474
31859,231.80258195,58.94990000,11390
31860,234.39251001,58.94990000,11389
31861,236.98243807,58.94990000,11554
31862,239.57236613,58.94990000,11553
31863,242.16229418,58.94990000,11533 11534
31864,244.75222224,58.94990000,11538
31865,247.34215030,58.94990000,11537
31866,249.93207836,58.94990000,10174
31867,252.52200641,58.94990000,10173
31868,255.11193447,58.94990000,10209 10210
31869,257.70186253,58.94990000,10190
31870,260.29179059,58.94990000,10189
31871,262.88171864,58.94990000,10194
31872,265.47164670,58.94990000,10193
31873,268.06157476,58.94990000,10109 10110
31874,270.65150282,58.94990000,15294
31875,273.24143087,58.94990000,15293
31876,275.83135893,58.94990000,15330
31877,278.42128699,58.94990000,15310 15329
31878,281.01121505,58.94990000,15309
31879,283.60114310,58.94990000,15314
31880,286.19107116,58.94990000,15313
31881,288.78099922,58.94990000,15230
31882,291.37092728,58.94990000,15229 15906
31883,293.96085533,58.94990000,15905
31884,296.55078339,58.94990000,15886
31885,299.14071145,58.94990000,15885
31886,301.73063951,58.94990000,15890
31887,304.32056756,58.94990000,15550 15889
31888,306.91049562,58.94990000,15549
31889,309.50042368,58.94990000,15586
31890,312.09035174,58.94990000,15585
31891,314.68027979,58.94990000,15566
31892,317.27020785,58.94990000,15565 15570
31893,319.86013591,58.94990000,15569
31894,322.45006397,58.94990000,15486
31895,325.03999202,58.94990000,15485
31896,327.62992008,58.94990000,15650
31897,330.21984814,58.94990000,15630 15649
31898,332.80977620,58.94990000,15629
31899,335.39970426,58.94990000,15634
31900,337.98963231,58.94990000,15633
31901,340.57956037,58.94990000,14269 14270
31902,343.16948843,58.94990000,14306
31903,345.75941649,58.94990000,14305
31904,348.34934454,58.94990000,14286
31905,350.93927260,58.94990000,14285
31906,353.52920066,58.94990000,14289 14290
31907,356.11912872,58.94990000,14206
31908,358.70905677,58.94990000,14205
31909,0.00000000,59.84990000,3007 14207
31910,2.66666667,59.84990000,3048
31911,5.33333333,59.84990000,3043
31912,8.00000000,59.84990000,3044
31913,10.66666667,59.84990000,3023
31914,13.33333333,59.84990000,3027 3032
31915,16.00000000,59.84990000,3028
31916,18.66666667,59.84990000,2943
31917,21.33333333,59.84990000,3624
31918,24.00000000,59.84990000,3619 3620
31919,26.66666667,59.84990000,3599
31920,29.33333333,59.84990000,3608
31921,32.00000000,59.84990000,3603
31922,34.66666667,59.84990000,3604
31923,37.33333333,59.84990000,3263 3304
31924,40.00000000,59.84990000,3299
31925,42.66666667,59.84990000,3300
31926,45.33333333,59.84990000,3279
31927,48.00000000,59.84990000,3288
31928,50.66666667,59.84990000,3283 3284
31929,53.33333333,59.84990000,3199
31930,56.00000000,59.84990000,3368
31931,58.66666667,59.84990000,3363
31932,61.33333333,59.84990000,3343 3364
31933,64.00000000,59.84990000,3352
31934,66.66666667,59.84990000,3347
31935,69.33333333,59.84990000,3348
31936,72.00000000,59.84990000,1983
31937,74.66666667,59.84990000,2019 2024
31938,77.33333333,59.84990000,2020
31939,80.00000000,59.84990000,1999
31940,82.66666667,59.84990000,2008
31941,85.33333333,59.84990000,2003
31942,88.00000000,59.84990000,1919 2004
31943,90.66666667,59.84990000,7103
31944,93.33333333,59.84990000,7144
31945,96.00000000,59.84990000,7139
31946,98.66666667,59.84990000,7119 7140
31947,101.33333333,59.84990000,7128
31948,104.00000000,59.84990000,7123
31949,106.66666667,59.84990000,7124
31950,109.33333333,59.84990000,7039
31951,112.00000000,59.84990000,7715 7720
31952,114.66666667,59.84990000,7716
31953,117.33333333,59.84990000,7695
31954,120.00000000,59.84990000,7704
31955,122.66666667,59.84990000,7699
31956,125.33333333,59.84990000,7359 7700
31957,128.00000000,59.84990000,7400
31958,130.66666667,59.84990000,7395
31959,133.33333333,59.84990000,7396
31960,136.00000000,59.84990000,7375 7384
31961,138.66666667,59.84990000,7379
31962,141.33333333,59.84990000,7380
31963,144.00000000,59.84990000,7295
31964,146.66666667,59.84990000,7464
31965,149.33333333,59.84990000,7459 7460
31966,152.00000000,59.84990000,7439
31967,154.66666667,59.84990000,7448
31968,157.33333333,59.84990000,7443
31969,160.00000000,59.84990000,7444
31970,162.66666667,59.84990000,6079 6120
31971,165.33333333,59.84990000,6115
31972,168.00000000,59.84990000,6116
31973,170.66666667,59.84990000,6095
31974,173.33333333,59.84990000,6099 6104
31975,176.00000000,59.84990000,6100
31976,178.66666667,59.84990000,6015
31977,181.33333333,59.84990000,11199
31978,184.00000000,59.84990000,11240
31979,186.66666667,59.84990000,11235 11236
31980,189.33333333,59.84990000,11215
31981,192.00000000,59.84990000,11224
31982,194.66666667,59.84990000,11219
31983,197.33333333,59.84990000,11135 11220
31984,200.00000000,59.84990000,11816
31985,202.66666667,59.84990000,11811
31986,205.33333333,59.84990000,11812
31987,208.00000000,59.84990000,11791
31988,210.66666667,59.84990000,11795 11800
31989,213.33333333,59.84990000,11796
31990,216.00000000,59.84990000,11455
31991,218.66666667,59.84990000,11496
31992,221.33333333,59.84990000,11491
31993,224.00000000,59.84990000,11471 11492
31994,226.66666667,59.84990000,11480
31995,229.33333333,59.84990000,11475
31996,232.00000000,59.84990000,11476
31997,234.66666667,59.84990000,11391 11560
31998,237.33333333,59.84990000,11555
31999,240.00000000,59.84990000,11556
32000,242.66666667,59.84990000,11535
32001,245.33333333,59.84990000,11544
32002,248.00000000,59.84990000,11539 11540
32003,250.66666667,59.84990000,10175
32004,253.33333333,59.84990000,10216
32005,256.00000000,59.84990000,10211
32006,258.66666667,59.84990000,10212
32007,261.33333333,59.84990000,10191 10200
32008,264.00000000,59.84990000,10195
32009,266.66666667,59.84990000,10196
32010,269.33333333,59.84990000,10111
32011,272.00000000,59.84990000,15295 15336
32012,274.66666667,59.84990000,15331
32013,277.33333333,59.84990000,15332
32014,280.00000000,59.84990000,15311
32015,282.66666667,59.84990000,15320
32016,285.33333333,59.84990000,15315 15316
32017,288.00000000,59.84990000,15231
32018,290.66666667,59.84990000,15912
32019,293.33333333,59.84990000,15907
32020,296.00000000,59.84990000,15908
32021,298.66666667,59.84990000,15887 15896
32022,301.33333333,59.84990000,15891
32023,304.00000000,59.84990000,15892
32024,306.66666667,59.84990000,15551
32025,309.33333333,59.84990000,15587 15592
32026,312.00000000,59.84990000,15588
32027,314.66666667,59.84990000,15567
32028,317.33333333,59.84990000,15576
32029,320.00000000,59.84990000,15571
32030,322.66666667,59.84990000,15487 15572
32031,325.33333333,59.84990000,15656
32032,328.00000000,59.84990000,15651
32033,330.66666667,59.84990000,15652
32034,333.33333333,59.84990000,15631
32035,336.00000000,59.84990000,15635 15640
32036,338.66666667,59.84990000,15636
32037,341.33333333,59.84990000,14271
32038,344.00000000,59.84990000,14312
32039,346.66666667,59.84990000,14307 14308
32040,349.33333333,59.84990000,14287
32041,352.00000000,59.84990000,14296
32042,354.66666667,59.84990000,14291
32043,357.33333333,59.84990000,14292
32044,1.37120095,60.74990000,3050 3051
32045,4.09847368,60.74990000,3049 3052
32046,6.82574641,60.74990000,3045 3046 3047 3056
32047,9.55301913,60.74990000,3034 3035
32048,12.28029186,60.74990000,3033 3036
32049,15.00756459,60.74990000,3030 3031
32050,17.73483732,60.74990000,3029 3712
32051,20.46211004,60.74990000,3625 3626 3627
32052,23.18938277,60.74990000,3622 3623 3628
32053,25.91665550,60.74990000,3621 3632
32054,28.64392823,60.74990000,3610 3611
32055,31.37120095,60.74990000,3606 3609 3612
32056,34.09847368,60.74990000,3605 3607
32057,36.82574641,60.74990000,3306 3307 3648
32058,39.55301913,60.74990000,3305 3308
32059,42.28029186,60.74990000,3302 3303
32060,45.00756459,60.74990000,3290 3301 3312
32061,47.73483732,60.74990000,3289 3291
32062,50.46211004,60.74990000,3286 3292
32063,53.18938277,60.74990000,3285 3287 3456
32064,55.91665550,60.74990000,3370 3371
32065,58.64392823,60.74990000,3366 3369 3372
32066,61.37120095,60.74990000,3365 3367
32067,64.09847368,60.74990000,3354 3376
32068,66.82574641,60.74990000,3353 3355 3356
32069,69.55301913,60.74990000,3349 3350 3351
32070,72.28029186,60.74990000,2026 3392
32071,75.00756459,60.74990000,2025 2027
32072,77.73483732,60.74990000,2022 2028
32073,80.46211004,60.74990000,2021 2023
32074,83.18938277,60.74990000,2009 2010 2011 2032
32075,85.91665550,60.74990000,2006 2012
32076,88.64392823,60.74990000,2005 2007
32077,91.37120095,60.74990000,7146 7147
32078,94.09847368,60.74990000,7145 7148
32079,96.82574641,60.74990000,7141 7142 7143 7152
32080,99.55301913,60.74990000,7130 7131
32081,102.28029186,60.74990000,7129 7132
32082,105.00756459,60.74990000,7126 7127
32083,107.73483732,60.74990000,7125 7808
32084,110.46211004,60.74990000,7721 7722 7723
32085,113.18938277,60.74990000,7718 7719 7724
32086,115.91665550,60.74990000,7717 7728
32087,118.64392823,60.74990000,7706 7707
32088,121.37120095,60.74990000,7702 7705 7708
32089,124.09847368,60.74990000,7701 7703
32090,126.82574641,60.74990000,7402 7403 7744
32091,129.55301913,60.74990000,7401 7404
32092,132.28029186,60.74990000,7398 7399
32093,135.00756459,60.74990000,7386 7397 7408
32094,137.73483732,60.74990000,7385 7387
32095,140.46211004,60.74990000,7382 7388
32096,143.18938277,60.74990000,7381 7383 7552
32097,145.91665550,60.74990000,7466 7467
32098,148.64392823,60.74990000,7462 7465 7468
32099,151.37120095,60.74990000,7461 7463
32100,154.09847368,60.74990000,7450 7472
32101,156.82574641,60.74990000,7449 7451 7452
32102,159.55301913,60.74990000,7445 7446 7447
32103,162.28029186,60.74990000,6122 7488
32104,165.00756459,60.74990000,6121 6123
32105,167.73483732,60.74990000,6118 6124
32106,170.46211004,60.74990000,6117 6119
32107,173.18938277,60.74990000,6105 6106 6107 6128
32108,175.91665550,60.74990000,6102 6108
32109,178.64392823,60.74990000,6101 6103
32110,181.37120095,60.74990000,11242 11243
32111,184.09847368,60.74990000,11241 11244
32112,186.82574641,60.74990000,11237 11238 11239 11248
32113,189.55301913,60.74990000,11226 11227
32114,192.28029186,60.74990000,11225 11228
32115,195.00756459,60.74990000,11222 11223
32116,197.73483732,60.74990000,11221 11904
32117,200.46211004,60.74990000,11817 11818 11819
32118,203.18938277,60.74990000,11814 11815 11820
32119,205.91665550,60.74990000,11813 11824
32120,208.64392823,60.74990000,11802 11803
32121,211.37120095,60.74990000,11798 11801 11804
32122,214.09847368,60.74990000,11797 11799
32123,216.82574641,60.74990000,11498 11499 11840
32124,219.55301913,60.74990000,11497 11500
32125,222.28029186,60.74990000,11494 11495
32126,225.00756459,60.74990000,11482 11493 11504
32127,227.73483732,60.74990000,11481 11483
32128,230.46211004,60.74990000,11478 11484
32129,233.18938277,60.74990000,11477 11479 11648
32130,235.91665550,60.74990000,11562 11563
32131,238.64392823,60.74990000,11558 11561 11564
32132,241.37120095,60.74990000,11557 11559
32133,244.09847368,60.74990000,11546 11568
32134,246.82574641,60.74990000,11545 11547 11548
32135,249.55301913,60.74990000,11541 11542 11543
32136,252.28029186,60.74990000,10218 11584
32137,255.00756459,60.74990000,10217 10219
32138,257.73483732,60.74990000,10214 10220
32139,260.46211004,60.74990000,10213 10215
32140,263.18938277,60.74990000,10201 10202 10203 10224
32141,265.91665550,60.74990000,10198 10204
32142,268.64392823,60.74990000,10197 10199
32143,271.37120095,60.74990000,15338 15339
32144,274.09847368,60.74990000,15337 15340
32145,276.82574641,60.74990000,15333 15334 15335 15344
32146,279.55301913,60.74990000,15322 15323
32147,282.28029186,60.74990000,15321 15324
32148,285.00756459,60.74990000,15318 15319
32149,287.73483732,60.74990000,15317 16000
32150,290.46211004,60.74990000,15913 15914 15915
32151,293.18938277,60.74990000,15910 15911 15916
32152,295.91665550,60.74990000,15909 15920
32153,298.64392823,60.74990000,15898 15899
32154,301.37120095,60.74990000,15894 15897 15900
32155,304.09847368,60.74990000,15893 15895
32156,306.82574641,60.74990000,15594 15595 15936
32157,309.55301913,60.74990000,15593 15596
32158,312.28029186,60.74990000,15590 15591
32159,315.00756459,60.74990000,15578 15589 15600
32160,317.73483732,60.74990000,15577 15579
32161,320.46211004,60.74990000,15574 15580
32162,323.18938277,60.74990000,15573 15575 15744
32163,325.91665550,60.74990000,15658 15659
32164,328.64392823,60.74990000,15654 15657 15660
32165,331.37120095,60.74990000,15653 15655
32166,334.09847368,60.74990000,15642 15664
32167,336.82574641,60.74990000,15641 15643 15644
32168,339.55301913,60.74990000,15637 15638 15639
32169,342.28029186,60.74990000,14314 15680
32170,345.00756459,60.74990000,14313 14315
32171,347.73483732,60.74990000,14310 14316
32172,350.46211004,60.74990000,14309 14311
32173,353.18938277,60.74990000,14297 14298 14299 14320
32174,355.91665550,60.74990000,14294 14300
32175,358.64392823,60.74990000,14293 14295
32176,0.00000000,61.64990000,3054 14301
32177,2.81250000,61.64990000,3053
32178,5.62500000,61.64990000,3058
32179,8.43750000,61.64990000,3057
32180,11.25000000,61.64990000,3038
32181,14.06250000,61.64990000,3037 3714
32182,16.87500000,61.64990000,3713
32183,19.68750000,61.64990000,3630
32184,22.50000000,61.64990000,3629
32185,25.31250000,61.64990000,3634
32186,28.12500000,61.64990000,3633
32187,30.93750000,61.64990000,3613 3614
32188,33.75000000,61.64990000,3650
32189,36.56250000,61.64990000,3649
32190,39.37500000,61.64990000,3310
32191,42.18750000,61.64990000,3309
32192,45.00000000,61.64990000,3313 3314
32193,47.81250000,61.64990000,3294
32194,50.62500000,61.64990000,3293
32195,53.43750000,61.64990000,3458
32196,56.25000000,61.64990000,3457
32197,59.06250000,61.64990000,3373 3374
32198,61.87500000,61.64990000,3378
32199,64.68750000,61.64990000,3377
32200,67.50000000,61.64990000,3358
32201,70.31250000,61.64990000,3357
32202,73.12500000,61.64990000,3394
32203,75.93750000,61.64990000,2030 3393
32204,78.75000000,61.64990000,2029
32205,81.56250000,61.64990000,2034
32206,84.37500000,61.64990000,2033
32207,87.18750000,61.64990000,2014
32208,90.00000000,61.64990000,2013 7150
32209,92.81250000,61.64990000,7149
32210,95.62500000,61.64990000,7154
32211,98.43750000,61.64990000,7153
32212,101.25000000,61.64990000,7134
32213,104.06250000,61.64990000,7133 7810
32214,106.87500000,61.64990000,7809
32215,109.68750000,61.64990000,7726
32216,112.50000000,61.64990000,7725
32217,115.31250000,61.64990000,7730
32218,118.12500000,61.64990000,7729
32219,120.93750000,61.64990000,7709 7710
32220,123.75000000,61.64990000,7746
32221,126.56250000,61.64990000,7745
32222,129.37500000,61.64990000,7406
32223,132.18750000,61.64990000,7405
32224,135.00000000,61.64990000,7409 7410
32225,137.81250000,61.64990000,7390
32226,140.62500000,61.64990000,7389
32227,143.43750000,61.64990000,7554
32228,146.25000000,61.64990000,7553
32229,149.06250000,61.64990000,7469 7470
32230,151.87500000,61.64990000,7474
32231,154.68750000,61.64990000,7473
32232,157.50000000,61.64990000,7454
32233,160.31250000,61.64990000,7453
32234,163.12500000,61.64990000,7490
32235,165.93750000,61.64990000,6126 7489
32236,168.75000000,61.64990000,6125
32237,171.56250000,61.64990000,6130
32238,174.37500000,61.64990000,6129
32239,177.18750000,61.64990000,6110
32240,180.00000000,61.64990000,6109 11246
32241,182.81250000,61.64990000,11245
32242,185.62500000,61.64990000,11250
32243,188.43750000,61.64990000,11249
32244,191.25000000,61.64990000,11230
32245,194.06250000,61.64990000,11229 11906
32246,196.87500000,61.64990000,11905
32247,199.68750000,61.64990000,11822
32248,202.50000000,61.64990000,11821
32249,205.31250000,61.64990000,11826
32250,208.12500000,61.64990000,11825
32251,210.93750000,61.64990000,11805 11806
32252,213.75000000,61.64990000,11842
32253,216.56250000,61.64990000,11841
32254,219.37500000,61.64990000,11502
32255,222.18750000,61.64990000,11501
32256,225.00000000,61.64990000,11505 11506
32257,227.81250000,61.64990000,11486
32258,230.62500000,61.64990000,11485
32259,233.43750000,61.64990000,11650
32260,236.25000000,61.64990000,11649
32261,239.06250000,61.64990000,11565 11566
32262,241.87500000,61.64990000,11570
32263,244.68750000,61.64990000,11569
32264,247.50000000,61.64990000,11550
32265,250.31250000,61.64990000,11549
32266,253.12500000,61.64990000,11586
32267,255.93750000,61.64990000,10222 11585
32268,258.75000000,61.64990000,10221
32269,261.56250000,61.64990000,10226
32270,264.37500000,61.64990000,10225
32271,267.18750000,61.64990000,10206
32272,270.00000000,61.64990000,10205 15342
32273,272.81250000,61.64990000,15341
32274,275.62500000,61.64990000,15346
32275,278.43750000,61.64990000,15345
32276,281.25000000,61.64990000,15326
32277,284.06250000,61.64990000,15325 16002
32278,286.87500000,61.64990000,16001
32279,289.68750000,61.64990000,15918
32280,292.50000000,61.64990000,15917
32281,295.31250000,61.64990000,15922
32282,298.12500000,61.64990000,15921
32283,300.93750000,61.64990000,15901 15902
32284,303.75000000,61.64990000,15938
32285,306.56250000,61.64990000,15937
32286,309.37500000,61.64990000,15598
32287,312.18750000,61.64990000,15597
32288,315.00000000,61.64990000,15601 15602
32289,317.81250000,61.64990000,15582
32290,320.62500000,61.64990000,15581
32291,323.43750000,61.64990000,15746
32292,326.25000000,61.64990000,15745
32293,329.06250000,61.64990000,15661 15662
32294,331.87500000,61.64990000,15666
32295,334.68750000,61.64990000,15665
32296,337.50000000,61.64990000,15646
32297,340.31250000,61.64990000,15645
32298,343.12500000,61.64990000,15682
32299,345.93750000,61.64990000,14318 15681
32300,348.75000000,61.64990000,14317
32301,351.56250000,61.64990000,14322
32302,354.37500000,61.64990000,14321
32303,357.18750000,61.64990000,14302
32304,1.45343816,62.54990000,3055
32305,4.35666397,62.54990000,3064
32306,7.25988978,62.54990000,3059 3060
32307,10.16311558,62.54990000,3039
32308,13.06634139,62.54990000,3720
32309,15.96956720,62.54990000,3715
32310,18.87279300,62.54990000,3716
32311,21.77601881,62.54990000,3631 3640
32312,24.67924462,62.54990000,3635
32313,27.58247042,62.54990000,3636
32314,30.48569623,62.54990000,3615
32315,33.38892204,62.54990000,3656
32316,36.29214784,62.54990000,3651 3652
32317,39.19537365,62.54990000,3311
32318,42.09859945,62.54990000,3320
32319,45.00182526,62.54990000,3315
32320,47.90505107,62.54990000,3316
32321,50.80827687,62.54990000,3295
32322,53.71150268,62.54990000,3459 3464
32323,56.61472849,62.54990000,3460
32324,59.51795429,62.54990000,3375
32325,62.42118010,62.54990000,3384
32326,65.32440591,62.54990000,3379
32327,68.22763171,62.54990000,3359 3380
32328,71.13085752,62.54990000,3400
32329,74.03408333,62.54990000,3395
32330,76.93730913,62.54990000,3396
32331,79.84053494,62.54990000,2031
32332,82.74376075,62.54990000,2035 2040
32333,85.64698655,62.54990000,2036
32334,88.55021236,62.54990000,2015
32335,91.45343816,62.54990000,7151
32336,94.35666397,62.54990000,7160
32337,97.25988978,62.54990000,7155 7156
32338,100.16311558,62.54990000,7135
32339,103.06634139,62.54990000,7816
32340,105.96956720,62.54990000,7811
32341,108.87279300,62.54990000,7812
32342,111.77601881,62.54990000,7727 7736
32343,114.67924462,62.54990000,7731
32344,117.58247042,62.54990000,7732
32345,120.48569623,62.54990000,7711
32346,123.38892204,62.54990000,7752
32347,126.29214784,62.54990000,7747 7748
32348,129.19537365,62.54990000,7407
32349,132.09859945,62.54990000,7416
32350,135.00182526,62.54990000,7411
32351,137.90505107,62.54990000,7412
32352,140.80827687,62.54990000,7391
32353,143.71150268,62.54990000,7555 7560
32354,146.61472849,62.54990000,7556
32355,149.51795429,62.54990000,7471
32356,152.42118010,62.54990000,7480
32357,155.32440591,62.54990000,7475
32358,158.22763171,62.54990000,7455 7476
32359,161.13085752,62.54990000,7496
32360,164.03408333,62.54990000,7491
32361,166.93730913,62.54990000,7492
32362,169.84053494,62.54990000,6127
32363,172.74376075,62.54990000,6131 6136
32364,175.64698655,62.54990000,6132
32365,178.55021236,62.54990000,6111
32366,181.45343816,62.54990000,11247
32367,184.35666397,62.54990000,11256
32368,187.25988978,62.54990000,11251 11252
32369,190.16311558,62.54990000,11231
32370,193.06634139,62.54990000,11912
32371,195.96956720,62.54990000,11907
32372,198.87279300,62.54990000,11908
32373,201.77601881,62.54990000,11823 11832
32374,204.67924462,62.54990000,11827
32375,207.58247042,62.54990000,11828
32376,210.48569623,62.54990000,11807
32377,213.38892204,62.54990000,11848
32378,216.29214784,62.54990000,11843 11844
32379,219.19537365,62.54990000,11503
32380,222.09859945,62.54990000,11512
32381,225.00182526,62.54990000,11507
32382,227.90505107,62.54990000,11508
32383,230.80827687,62.54990000,11487
32384,233.71150268,62.54990000,11651 11656
32385,236.61472849,62.54990000,11652
32386,239.51795429,62.54990000,11567
32387,242.42118010,62.54990000,11576
32388,245.32440591,62.54990000,11571
32389,248.22763171,62.54990000,11551 11572
32390,251.13085752,62.54990000,11592
32391,254.03408333,62.54990000,11587
32392,256.93730913,62.54990000,11588
32393,259.84053494,62.54990000,10223
32394,262.74376075,62.54990000,10227 10232
32395,265.64698655,62.54990000,10228
32396,268.55021236,62.54990000,10207
32397,271.45343816,62.54990000,15343
32398,274.35666397,62.54990000,15352
32399,277.25988978,62.54990000,15347 15348
32400,280.16311558,62.54990000,15327
32401,283.06634139,62.54990000,16008
32402,285.96956720,62.54990000,16003
32403,288.87279300,62.54990000,16004
32404,291.77601881,62.54990000,15919 15928
32405,294.67924462,62.54990000,15923
32406,297.58247042,62.54990000,15924
32407,300.48569623,62.54990000,15903
32408,303.38892204,62.54990000,15944
32409,306.29214784,62.54990000,15939 15940
32410,309.19537365,62.54990000,15599
32411,312.09859945,62.54990000,15608
32412,315.00182526,62.54990000,15603
32413,317.90505107,62.54990000,15604
32414,320.80827687,62.54990000,15583
32415,323.71150268,62.54990000,15747 15752
32416,326.61472849,62.54990000,15748
32417,329.51795429,62.54990000,15663
32418,332.42118010,62.54990000,15672
32419,335.32440591,62.54990000,15667
32420,338.22763171,62.54990000,15647 15668
32421,341.13085752,62.54990000,15688
32422,344.03408333,62.54990000,15683
32423,346.93730913,62.54990000,15684
32424,349.84053494,62.54990000,14319
32425,352.74376075,62.54990000,14323 14328
32426,355.64698655,62.54990000,14324
32427,358.55021236,62.54990000,14303
32428,0.00000000,63.44990000,3066 14325
32429,2.97520661,63.44990000,3065
32430,5.95041322,63.44990000,3062
32431,8.92561983,63.44990000,3061
32432,11.90082645,63.44990000,3722
32433,14.87603306,63.44990000,3718 3721
32434,17.85123967,63.44990000,3717
32435,20.82644628,63.44990000,3642
32436,23.80165289,63.44990000,3641
32437,26.77685950,63.44990000,3638
32438,29.75206612,63.44990000,3637
32439,32.72727273,63.44990000,3657 3658
32440,35.70247934,63.44990000,3654
32441,38.67768595,63.44990000,3653
32442,41.65289256,63.44990000,3322
32443,44.62809917,63.44990000,3321
32444,47.60330579,63.44990000,3317 3318
32445,50.57851240,63.44990000,3466
32446,53.55371901,63.44990000,3465
32447,56.52892562,63.44990000,3462
32448,59.50413223,63.44990000,3461
32449,62.47933884,63.44990000,3385 3386
32450,65.45454545,63.44990000,3382
32451,68.42975207,63.44990000,3381
32452,71.40495868,63.44990000,3402
32453,74.38016529,63.44990000,3401
32454,77.35537190,63.44990000,3397 3398
32455,80.33057851,63.44990000,2042
32456,83.30578512,63.44990000,2041
32457,86.28099174,63.44990000,2038
32458,89.25619835,63.44990000,2037
32459,92.23140496,63.44990000,7162
32460,95.20661157,63.44990000,7158 7161
32461,98.18181818,63.44990000,7157
32462,101.15702479,63.44990000,7818
32463,104.13223140,63.44990000,7817
32464,107.10743802,63.44990000,7814
32465,110.08264463,63.44990000,7738 7813
32466,113.05785124,63.44990000,7737
32467,116.03305785,63.44990000,7734
32468,119.00826446,63.44990000,7733
32469,121.98347107,63.44990000,7754
32470,124.95867769,63.44990000,7750 7753
32471,127.93388430,63.44990000,7749
32472,130.90909091,63.44990000,7418
32473,133.88429752,63.44990000,7417
32474,136.85950413,63.44990000,7414
32475,139.83471074,63.44990000,7413 7562
32476,142.80991736,63.44990000,7561
32477,145.78512397,63.44990000,7558
32478,148.76033058,63.44990000,7557
32479,151.73553719,63.44990000,7482
32480,154.71074380,63.44990000,7481
32481,157.68595041,63.44990000,7477 7478
32482,160.66115702,63.44990000,7498
32483,163.63636364,63.44990000,7497
32484,166.61157025,63.44990000,7494
32485,169.58677686,63.44990000,7493
32486,172.56198347,63.44990000,6137 6138
32487,175.53719008,63.44990000,6134
32488,178.51239669,63.44990000,6133
32489,181.48760331,63.44990000,11258
32490,184.46280992,63.44990000,11257
32491,187.43801653,63.44990000,11253 11254
32492,190.41322314,63.44990000,11914
32493,193.38842975,63.44990000,11913
32494,196.36363636,63.44990000,11910
32495,199.33884298,63.44990000,11909
32496,202.31404959,63.44990000,11833 11834
32497,205.28925620,63.44990000,11830
32498,208.26446281,63.44990000,11829
32499,211.23966942,63.44990000,11850
32500,214.21487603,63.44990000,11849
32501,217.19008264,63.44990000,11846
32502,220.16528926,63.44990000,11514 11845
32503,223.14049587,63.44990000,11513
32504,226.11570248,63.44990000,11510
32505,229.09090909,63.44990000,11509
32506,232.06611570,63.44990000,11658
32507,235.04132231,63.44990000,11654 11657
32508,238.01652893,63.44990000,11653
32509,240.99173554,63.44990000,11578
32510,243.96694215,63.44990000,11577
32511,246.94214876,63.44990000,11574
32512,249.91735537,63.44990000,11573 11594
32513,252.89256198,63.44990000,11593
32514,255.86776860,63.44990000,11590
32515,258.84297521,63.44990000,11589
32516,261.81818182,63.44990000,10234
32517,264.79338843,63.44990000,10230 10233
32518,267.76859504,63.44990000,10229
32519,270.74380165,63.44990000,15354
32520,273.71900826,63.44990000,15353
32521,276.69421488,63.44990000,15350
32522,279.66942149,63.44990000,15349
32523,282.64462810,63.44990000,16009 16010
32524,285.61983471,63.44990000,16006
32525,288.59504132,63.44990000,16005
32526,291.57024793,63.44990000,15930
32527,294.54545455,63.44990000,15929
32528,297.52066116,63.44990000,15925 15926
32529,300.49586777,63.44990000,15946
32530,303.47107438,63.44990000,15945
32531,306.44628099,63.44990000,15942
32532,309.42148760,63.44990000,15941
32533,312.39669421,63.44990000,15609 15610
32534,315.37190083,63.44990000,15606
32535,318.34710744,63.44990000,15605
32536,321.32231405,63.44990000,15754
32537,324.29752066,63.44990000,15753
32538,327.27272727,63.44990000,15749 15750
32539,330.24793388,63.44990000,15674
32540,333.22314050,63.44990000,15673
32541,336.19834711,63.44990000,15670
32542,339.17355372,63.44990000,15669
32543,342.14876033,63.44990000,15690
32544,345.12396694,63.44990000,15686 15689
32545,348.09917355,63.44990000,15685
32546,351.07438017,63.44990000,14330
32547,354.04958678,63.44990000,14329
32548,357.02479339,63.44990000,14326
32549,1.54779395,64.34990000,3067
32550,4.62471703,64.34990000,3068
32551,7.70164011,64.34990000,3063 3744
32552,10.77856319,64.34990000,3723
32553,13.85548626,64.34990000,3724
32554,16.93240934,64.34990000,3719
32555,20.00933242,64.34990000,3728
32556,23.08625549,64.34990000,3643 3644
32557,26.16317857,64.34990000,3639
32558,29.24010165,64.34990000,3680
32559,32.31702472,64.34990000,3659
32560,35.39394780,64.34990000,3660
32561,38.47087088,64.34990000,3655 3664
